# wavelength = 0.8μm
# effective radius = 10μm
# optical thickness = 5
# sza vza phi I Q U V
 50   7 180  3.74809e-01  -8.17458e-03   0.00000e+00   0.00000e+00
 50   8   0  3.73991e-01  -5.06289e-03   1.09695e-18  -4.66101e-21
 50   8   5  3.74004e-01  -4.96524e-03  -1.02943e-03   3.31580e-06
 50   8  10  3.74005e-01  -4.67630e-03  -2.02338e-03   6.59827e-06
 50   8  14  3.73881e-01  -4.20800e-03  -2.94930e-03   9.81463e-06
 50   8  20  3.73573e-01  -3.57687e-03  -3.77874e-03   1.29331e-05
 50   8  25  3.73387e-01  -2.79796e-03  -4.48034e-03   1.59232e-05
 50   8  29  3.73726e-01  -1.89137e-03  -5.01638e-03   1.87567e-05
 50   8  35  3.73887e-01  -8.96196e-04  -5.37545e-03   2.14074e-05
 50   8  40  3.73355e-01   1.53439e-04  -5.56714e-03   2.38517e-05
 50   8  45  3.73665e-01   1.22802e-03  -5.54950e-03   2.60692e-05
 50   8  50  3.73691e-01   2.28922e-03  -5.33470e-03   2.80423e-05
 50   8  55  3.73334e-01   3.31319e-03  -4.94614e-03   2.97569e-05
 50   8  59  3.73821e-01   4.24580e-03  -4.35595e-03   3.12022e-05
 50   8  65  3.73240e-01   5.09069e-03  -3.62229e-03   3.23706e-05
 50   8  70  3.73811e-01   5.77884e-03  -2.72712e-03   3.32579e-05
 50   8  75  3.73207e-01   6.32889e-03  -1.72262e-03   3.38632e-05
 50   8  80  3.73778e-01   6.67011e-03  -6.19045e-04   3.41884e-05
 50   8  85  3.73186e-01   6.83582e-03   5.38863e-04   3.42383e-05
 50   8  90  3.73780e-01   6.76927e-03   1.71537e-03   3.40203e-05
 50   8  95  3.73235e-01   6.51786e-03   2.87968e-03   3.35438e-05
 50   8 100  3.73876e-01   6.04587e-03   3.98228e-03   3.28204e-05
 50   8 105  3.73443e-01   5.40661e-03   5.01172e-03   3.18631e-05
 50   8 110  3.74071e-01   4.58753e-03   5.91853e-03   3.06864e-05
 50   8 115  3.73919e-01   3.62597e-03   6.69228e-03   2.93056e-05
 50   8 119  3.74230e-01   2.53892e-03   7.30242e-03   2.77367e-05
 50   8 125  3.74683e-01   1.35107e-03   7.71031e-03   2.59961e-05
 50   8 130  3.74413e-01   1.03436e-04   7.93576e-03   2.41003e-05
 50   8 135  3.75093e-01  -1.17227e-03   7.92697e-03   2.20657e-05
 50   8 140  3.75322e-01  -2.43514e-03   7.70366e-03   1.99084e-05
 50   8 145  3.75079e-01  -3.65577e-03   7.28555e-03   1.76441e-05
 50   8 150  3.75385e-01  -4.79172e-03   6.66065e-03   1.52879e-05
 50   8 155  3.75900e-01  -5.80666e-03   5.84738e-03   1.28545e-05
 50   8 160  3.76098e-01  -6.67947e-03   4.87882e-03   1.03578e-05
 50   8 165  3.76042e-01  -7.38921e-03   3.78130e-03   7.81125e-06
 50   8 170  3.75949e-01  -7.91341e-03   2.58083e-03   5.22779e-06
 50   8 175  3.75900e-01  -8.23458e-03   1.30869e-03   2.61995e-06
 50   8 180  3.75888e-01  -8.34269e-03   0.00000e+00   0.00000e+00
 50   9   0  3.74489e-01  -4.84303e-03   1.07625e-18  -5.27429e-21
 50   9   5  3.74434e-01  -4.74827e-03  -1.01035e-03   3.75190e-06
 50   9  10  3.74274e-01  -4.46708e-03  -1.98765e-03   7.46504e-06
 50   9  14  3.74103e-01  -4.00663e-03  -2.89906e-03   1.11013e-05
 50   9  20  3.74201e-01  -3.37589e-03  -3.70825e-03   1.46237e-05
 50   9  25  3.74571e-01  -2.59499e-03  -4.38026e-03   1.79971e-05
 50   9  29  3.74393e-01  -1.70142e-03  -4.90566e-03   2.11888e-05
 50   9  35  3.73979e-01  -7.20300e-04  -5.26979e-03   2.41687e-05
 50   9  40  3.74495e-01   3.21505e-04  -5.42227e-03   2.69099e-05
 50   9  45  3.74057e-01   1.38413e-03  -5.39778e-03   2.93891e-05
 50   9  50  3.74257e-01   2.43333e-03  -5.17319e-03   3.15867e-05
